"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"429","-0.13497665673494338","-0.13497665673494338","-0.13497665673494338","-0.23489919900894166","-0.23489919900894166","-0.23489919900894166","-0.24045805798377842","-0.24045805798377842","-0.24045805798377842","-0.20142067596316338","-0.20142067596316338","-0.20142067596316338"
"430","-0.13772194571793078","-0.13772194571793078","-0.13772194571793078","-0.2304351732134819","-0.2304351732134819","-0.2304351732134819","-0.24315015487372876","-0.24315015487372876","-0.24315015487372876","-0.21832721978425979","-0.21832721978425979","-0.21832721978425979"
"431","-0.15483296010643244","-0.15483296010643244","-0.15483296010643244","-0.23821090757846833","-0.23821090757846833","-0.23821090757846833","-0.24261873872019352","-0.24261873872019352","-0.24261873872019352","-0.2183115839958191","-0.2183115839958191","-0.2183115839958191"
"432","-0.15112370811402798","-0.15112370811402798","-0.15112370811402798","-0.2364722743630409","-0.2364722743630409","-0.2364722743630409","-0.2426882062572986","-0.2426882062572986","-0.2426882062572986","-0.22146081030368805","-0.22146081030368805","-0.22146081030368805"
"433","-0.1457236312329769","-0.1457236312329769","-0.1457236312329769","-0.22215958386659623","-0.22215958386659623","-0.22215958386659623","-0.24274864867329599","-0.24274864867329599","-0.24274864867329599","-0.22194685339927672","-0.22194685339927672","-0.22194685339927672"
"434","-0.12336400263011456","-0.12336400263011456","-0.12336400263011456","-0.23706889748573304","-0.23706889748573304","-0.23706889748573304","-0.24278934383764864","-0.24278934383764864","-0.24278934383764864","-0.2128175228834152","-0.2128175228834152","-0.2128175228834152"
"435","-0.14539313018321992","-0.14539313018321992","-0.14539313018321992","-0.23722478300333022","-0.23722478300333022","-0.23722478300333022","-0.24275864786468446","-0.24275864786468446","-0.24275864786468446","-0.22291641682386398","-0.22291641682386398","-0.22291641682386398"
"436","-0.12408192399889231","-0.12408192399889231","-0.12408192399889231","-0.23528650552034377","-0.23528650552034377","-0.23528650552034377","-0.24274656432680786","-0.24274656432680786","-0.24274656432680786","-0.22468480169773103","-0.22468480169773103","-0.22468480169773103"
"437","-0.1218295820057392","-0.1218295820057392","-0.1218295820057392","-0.22805552631616594","-0.22805552631616594","-0.22805552631616594","-0.2427685628645122","-0.2427685628645122","-0.2427685628645122","-0.2244507521390915","-0.2244507521390915","-0.2244507521390915"
"438","-0.1456216974183917","-0.1456216974183917","-0.1456216974183917","-0.23762986809015274","-0.23762986809015274","-0.23762986809015274","-0.23801566844340413","-0.23801566844340413","-0.23801566844340413","-0.21412732303142548","-0.21412732303142548","-0.21412732303142548"
"439","-0.12591683268547058","-0.12591683268547058","-0.12591683268547058","-0.23861451745033263","-0.23861451745033263","-0.23861451745033263","-0.24271987094543873","-0.24271987094543873","-0.24271987094543873","-0.22396894097328185","-0.22396894097328185","-0.22396894097328185"
"440","-0.14498587027192117","-0.14498587027192117","-0.14498587027192117","-0.23420049846172333","-0.23420049846172333","-0.23420049846172333","-0.24284481639042496","-0.24284481639042496","-0.24284481639042496","-0.2236764445900917","-0.2236764445900917","-0.2236764445900917"
"441","-0.12216932941228151","-0.12216932941228151","-0.12216932941228151","-0.23680668771266938","-0.23680668771266938","-0.23680668771266938","-0.24292700744699686","-0.24292700744699686","-0.24292700744699686","-0.20584654808044434","-0.20584654808044434","-0.20584654808044434"
"442","-0.10935151274316013","-0.10935151274316013","-0.10935151274316013","-0.23665110170841216","-0.23665110170841216","-0.23665110170841216","-0.2422131624771282","-0.2422131624771282","-0.2422131624771282","-0.21765475273132323","-0.21765475273132323","-0.21765475273132323"
"443","-0.12533988263458012","-0.12533988263458012","-0.12533988263458012","-0.23702117204666137","-0.23702117204666137","-0.23702117204666137","-0.24294632151722909","-0.24294632151722909","-0.24294632151722909","-0.21534214466810225","-0.21534214466810225","-0.21534214466810225"
"444","-0.1482778573408723","-0.1482778573408723","-0.1482778573408723","-0.2350628361105919","-0.2350628361105919","-0.2350628361105919","-0.24297091371554416","-0.24297091371554416","-0.24297091371554416","-0.22896402776241304","-0.22896402776241304","-0.22896402776241304"
"445","-0.15345232523977756","-0.15345232523977756","-0.15345232523977756","-0.23683518022298813","-0.23683518022298813","-0.23683518022298813","-0.24305753471562638","-0.24305753471562638","-0.24305753471562638","-0.22370152324438095","-0.22370152324438095","-0.22370152324438095"
"446","-0.1493158221244812","-0.1493158221244812","-0.1493158221244812","-0.23864428251981734","-0.23864428251981734","-0.23864428251981734","-0.24313169692177325","-0.24313169692177325","-0.24313169692177325","-0.23012087792158126","-0.23012087792158126","-0.23012087792158126"
"447","-0.1565404526889324","-0.1565404526889324","-0.1565404526889324","-0.237655109167099","-0.237655109167099","-0.237655109167099","-0.24314950765110552","-0.24314950765110552","-0.24314950765110552","-0.2040490984916687","-0.2040490984916687","-0.2040490984916687"
"448","-0.1488401021808386","-0.1488401021808386","-0.1488401021808386","-0.2385338842868805","-0.2385338842868805","-0.2385338842868805","-0.2430434233567212","-0.2430434233567212","-0.2430434233567212","-0.21493274122476577","-0.21493274122476577","-0.21493274122476577"
"449","-0.09182111583650113","-0.09182111583650113","-0.09182111583650113","-0.23907351940870286","-0.23907351940870286","-0.23907351940870286","-0.24284313426469453","-0.24284313426469453","-0.24284313426469453","-0.224875570833683","-0.224875570833683","-0.224875570833683"
"450","-0.13496652492322028","-0.13496652492322028","-0.13496652492322028","-0.23854850828647614","-0.23854850828647614","-0.23854850828647614","-0.24304277561604976","-0.24304277561604976","-0.24304277561604976","-0.23170235902070999","-0.23170235902070999","-0.23170235902070999"
"451","-0.13568768091499805","-0.13568768091499805","-0.13568768091499805","-0.2306300774216652","-0.2306300774216652","-0.2306300774216652","-0.2431243609287776","-0.2431243609287776","-0.2431243609287776","-0.22934838831424714","-0.22934838831424714","-0.22934838831424714"
"452","-0.14696388617157935","-0.14696388617157935","-0.14696388617157935","-0.23628537058830262","-0.23628537058830262","-0.23628537058830262","-0.24296131366791088","-0.24296131366791088","-0.24296131366791088","-0.22185473889112473","-0.22185473889112473","-0.22185473889112473"
"453","-0.14570876769721508","-0.14570876769721508","-0.14570876769721508","-0.22260511815547943","-0.22260511815547943","-0.22260511815547943","-0.24315141233673784","-0.24315141233673784","-0.24315141233673784","-0.22765349298715593","-0.22765349298715593","-0.22765349298715593"
"454","-0.15622247904539108","-0.15622247904539108","-0.15622247904539108","-0.23429980427026748","-0.23429980427026748","-0.23429980427026748","-0.24313189946915373","-0.24313189946915373","-0.24313189946915373","-0.23062841594219208","-0.23062841594219208","-0.23062841594219208"
"455","-0.1561133462935686","-0.1561133462935686","-0.1561133462935686","-0.23056985735893248","-0.23056985735893248","-0.23056985735893248","-0.24285657154396176","-0.24285657154396176","-0.24285657154396176","-0.21920460015535354","-0.21920460015535354","-0.21920460015535354"
"456","-0.10082292483421043","-0.10082292483421043","-0.10082292483421043","-0.2382211357355118","-0.2382211357355118","-0.2382211357355118","-0.24288490056060255","-0.24288490056060255","-0.24288490056060255","-0.18988791890442372","-0.18988791890442372","-0.18988791890442372"
"457","-0.10837837122380733","-0.10837837122380733","-0.10837837122380733","-0.2374804601073265","-0.2374804601073265","-0.2374804601073265","-0.24265881639439613","-0.24265881639439613","-0.24265881639439613","-0.2209148347377777","-0.2209148347377777","-0.2209148347377777"
"458","-0.1285893464460969","-0.1285893464460969","-0.1285893464460969","-0.23851048201322556","-0.23851048201322556","-0.23851048201322556","-0.24269718755967915","-0.24269718755967915","-0.24269718755967915","-0.22673365771770476","-0.22673365771770476","-0.22673365771770476"
"459","-0.1596162211149931","-0.1596162211149931","-0.1596162211149931","-0.2403686061501503","-0.2403686061501503","-0.2403686061501503","-0.24275359469465912","-0.24275359469465912","-0.24275359469465912","-0.21963418275117874","-0.21963418275117874","-0.21963418275117874"
"460","-0.1467532033100724","-0.1467532033100724","-0.1467532033100724","-0.22484841495752333","-0.22484841495752333","-0.22484841495752333","-0.24270401783287526","-0.24270401783287526","-0.24270401783287526","-0.225580395758152","-0.225580395758152","-0.225580395758152"
"461","-0.10438006930053234","-0.10438006930053234","-0.10438006930053234","-0.2367999717593193","-0.2367999717593193","-0.2367999717593193","-0.24245489605236797","-0.24245489605236797","-0.24245489605236797","-0.22980936616659164","-0.22980936616659164","-0.22980936616659164"
"462","-0.14928327426314353","-0.14928327426314353","-0.14928327426314353","-0.22100504487752914","-0.22100504487752914","-0.22100504487752914","-0.24264797458890824","-0.24264797458890824","-0.24264797458890824","-0.232612307369709","-0.232612307369709","-0.232612307369709"
"463","-0.1522394172847271","-0.1522394172847271","-0.1522394172847271","-0.23956183046102525","-0.23956183046102525","-0.23956183046102525","-0.2427213799674064","-0.2427213799674064","-0.2427213799674064","-0.20946403965353966","-0.20946403965353966","-0.20946403965353966"
"464","-0.14738180302083492","-0.14738180302083492","-0.14738180302083492","-0.23889957517385482","-0.23889957517385482","-0.23889957517385482","-0.2427277656737715","-0.2427277656737715","-0.2427277656737715","-0.22593261897563935","-0.22593261897563935","-0.22593261897563935"
"465","-0.1176339078694582","-0.1176339078694582","-0.1176339078694582","-0.2395900532603264","-0.2395900532603264","-0.2395900532603264","-0.2426653523929417","-0.2426653523929417","-0.2426653523929417","-0.22640410363674163","-0.22640410363674163","-0.22640410363674163"
"466","-0.12661131024360656","-0.12661131024360656","-0.12661131024360656","-0.23957755118608476","-0.23957755118608476","-0.23957755118608476","-0.24269489469006658","-0.24269489469006658","-0.24269489469006658","-0.19833600148558617","-0.19833600148558617","-0.19833600148558617"
"467","-0.14581795018166305","-0.14581795018166305","-0.14581795018166305","-0.24064728766679763","-0.24064728766679763","-0.24064728766679763","-0.2428049048874527","-0.2428049048874527","-0.2428049048874527","-0.21825724393129348","-0.21825724393129348","-0.21825724393129348"
"468","-0.14962830441072583","-0.14962830441072583","-0.14962830441072583","-0.23738254308700563","-0.23738254308700563","-0.23738254308700563","-0.2428600076120347","-0.2428600076120347","-0.2428600076120347","-0.22054019421339036","-0.22054019421339036","-0.22054019421339036"
"469","-0.14776271283626558","-0.14776271283626558","-0.14776271283626558","-0.22720017433166503","-0.22720017433166503","-0.22720017433166503","-0.24261909783817828","-0.24261909783817828","-0.24261909783817828","-0.21552870646119118","-0.21552870646119118","-0.21552870646119118"
"470","-0.12761088302358986","-0.12761088302358986","-0.12761088302358986","-0.23028349727392197","-0.23028349727392197","-0.23028349727392197","-0.24287811100948603","-0.24287811100948603","-0.24287811100948603","-0.22551639825105668","-0.22551639825105668","-0.22551639825105668"
"471","-0.1438141781836748","-0.1438141781836748","-0.1438141781836748","-0.23815545588731765","-0.23815545588731765","-0.23815545588731765","-0.2429039604961872","-0.2429039604961872","-0.2429039604961872","-0.22820066958665847","-0.22820066958665847","-0.22820066958665847"
"472","-0.14981899217236788","-0.14981899217236788","-0.14981899217236788","-0.2379364252090454","-0.2379364252090454","-0.2379364252090454","-0.2429011944681406","-0.2429011944681406","-0.2429011944681406","-0.23147074282169341","-0.23147074282169341","-0.23147074282169341"
"473","-0.10584053695201874","-0.10584053695201874","-0.10584053695201874","-0.23735491037368775","-0.23735491037368775","-0.23735491037368775","-0.23461142037995159","-0.23461142037995159","-0.23461142037995159","-0.18407351337373257","-0.18407351337373257","-0.18407351337373257"
"474","-0.15070346370339394","-0.15070346370339394","-0.15070346370339394","-0.23839338421821593","-0.23839338421821593","-0.23839338421821593","-0.24268441875465213","-0.24268441875465213","-0.24268441875465213","-0.22408546656370162","-0.22408546656370162","-0.22408546656370162"
"475","-0.12663917280733586","-0.12663917280733586","-0.12663917280733586","-0.22528164088726044","-0.22528164088726044","-0.22528164088726044","-0.24279564362950623","-0.24279564362950623","-0.24279564362950623","-0.22999923229217528","-0.22999923229217528","-0.22999923229217528"
"476","-0.1475239336490631","-0.1475239336490631","-0.1475239336490631","-0.23690029978752136","-0.23690029978752136","-0.23690029978752136","-0.24274849293287842","-0.24274849293287842","-0.24274849293287842","-0.21612128168344497","-0.21612128168344497","-0.21612128168344497"
"477","-0.14988574031740426","-0.14988574031740426","-0.14988574031740426","-0.24009066820144653","-0.24009066820144653","-0.24009066820144653","-0.24284496353939175","-0.24284496353939175","-0.24284496353939175","-0.22527514398097992","-0.22527514398097992","-0.22527514398097992"
"478","-0.1245214082300663","-0.1245214082300663","-0.1245214082300663","-0.2407175749540329","-0.2407175749540329","-0.2407175749540329","-0.2428835968952626","-0.2428835968952626","-0.2428835968952626","-0.22722948491573333","-0.22722948491573333","-0.22722948491573333"
"479","-0.1374753810465336","-0.1374753810465336","-0.1374753810465336","-0.24029665291309357","-0.24029665291309357","-0.24029665291309357","-0.24291618294082581","-0.24291618294082581","-0.24291618294082581","-0.23075443059206008","-0.23075443059206008","-0.23075443059206008"
"480","-0.1497877299785614","-0.1497877299785614","-0.1497877299785614","-0.23593480736017228","-0.23593480736017228","-0.23593480736017228","-0.24291378813795744","-0.24291378813795744","-0.24291378813795744","-0.23307629972696303","-0.23307629972696303","-0.23307629972696303"
"481","-0.0787149079144001","-0.0787149079144001","-0.0787149079144001","-0.23892484307289125","-0.23892484307289125","-0.23892484307289125","-0.24293341538868846","-0.24293341538868846","-0.24293341538868846","-0.2333473265171051","-0.2333473265171051","-0.2333473265171051"
"482","-0.12861697766929864","-0.12861697766929864","-0.12861697766929864","-0.23228076100349426","-0.23228076100349426","-0.23228076100349426","-0.24296903368085623","-0.24296903368085623","-0.24296903368085623","-0.2345954582095146","-0.2345954582095146","-0.2345954582095146"
"483","-0.14140656273812055","-0.14140656273812055","-0.14140656273812055","-0.20145922303199768","-0.20145922303199768","-0.20145922303199768","-0.24295082949101926","-0.24295082949101926","-0.24295082949101926","-0.23437140733003617","-0.23437140733003617","-0.23437140733003617"
"484","-0.09715104675851763","-0.09715104675851763","-0.09715104675851763","-0.23403720706701278","-0.23403720706701278","-0.23403720706701278","-0.2429379337001592","-0.2429379337001592","-0.2429379337001592","-0.21079290360212327","-0.21079290360212327","-0.21079290360212327"
"485","-0.1180437697097659","-0.1180437697097659","-0.1180437697097659","-0.23766617774963378","-0.23766617774963378","-0.23766617774963378","-0.2429470144212246","-0.2429470144212246","-0.2429470144212246","-0.22976299822330476","-0.22976299822330476","-0.22976299822330476"
"486","-0.13582708947360517","-0.13582708947360517","-0.13582708947360517","-0.23716331124305726","-0.23716331124305726","-0.23716331124305726","-0.2429432208649814","-0.2429432208649814","-0.2429432208649814","-0.23139391243457794","-0.23139391243457794","-0.23139391243457794"
"487","-0.1564448069781065","-0.1564448069781065","-0.1564448069781065","-0.23629862889647485","-0.23629862889647485","-0.23629862889647485","-0.242563738161698","-0.242563738161698","-0.242563738161698","-0.2336935058236122","-0.2336935058236122","-0.2336935058236122"
"488","-0.15785934701561927","-0.15785934701561927","-0.15785934701561927","-0.23918926417827607","-0.23918926417827607","-0.23918926417827607","-0.24182555079460144","-0.24182555079460144","-0.24182555079460144","-0.23444581478834153","-0.23444581478834153","-0.23444581478834153"
"489","-0.14000013042241335","-0.14000013042241335","-0.14000013042241335","-0.24021471440792083","-0.24021471440792083","-0.24021471440792083","-0.24223396889865398","-0.24223396889865398","-0.24223396889865398","-0.23420831114053725","-0.23420831114053725","-0.23420831114053725"
"490","-0.12585259452462197","-0.12585259452462197","-0.12585259452462197","-0.22372130900621415","-0.22372130900621415","-0.22372130900621415","-0.24231208534911275","-0.24231208534911275","-0.24231208534911275","-0.23350000530481338","-0.23350000530481338","-0.23350000530481338"
"491","-0.1282827796851052","-0.1282827796851052","-0.1282827796851052","-0.23658832907676697","-0.23658832907676697","-0.23658832907676697","-0.24209708007983863","-0.24209708007983863","-0.24209708007983863","-0.21036675572395325","-0.21036675572395325","-0.21036675572395325"
"492","-0.15206103660166265","-0.15206103660166265","-0.15206103660166265","-0.24036199748516082","-0.24036199748516082","-0.24036199748516082","-0.2421478926204145","-0.2421478926204145","-0.2421478926204145","-0.22685435488820077","-0.22685435488820077","-0.22685435488820077"
"493","-0.15861742421984673","-0.15861742421984673","-0.15861742421984673","-0.24062668681144714","-0.24062668681144714","-0.24062668681144714","-0.24214387582615018","-0.24214387582615018","-0.24214387582615018","-0.23404178023338318","-0.23404178023338318","-0.23404178023338318"
"494","-0.13861835724674165","-0.13861835724674165","-0.13861835724674165","-0.22079033255577088","-0.22079033255577088","-0.22079033255577088","-0.2416040581651032","-0.2416040581651032","-0.2416040581651032","-0.23359174877405167","-0.23359174877405167","-0.23359174877405167"
"495","-0.14396482557058335","-0.14396482557058335","-0.14396482557058335","-0.23756492882966995","-0.23756492882966995","-0.23756492882966995","-0.24146851878613235","-0.24146851878613235","-0.24146851878613235","-0.21609333008527756","-0.21609333008527756","-0.21609333008527756"
"496","-0.1369325378909707","-0.1369325378909707","-0.1369325378909707","-0.23680704534053804","-0.23680704534053804","-0.23680704534053804","-0.24154683351516723","-0.24154683351516723","-0.24154683351516723","-0.2317047521471977","-0.2317047521471977","-0.2317047521471977"
"497","-0.13804724402725696","-0.13804724402725696","-0.13804724402725696","-0.2397235870361328","-0.2397235870361328","-0.2397235870361328","-0.2416084848344326","-0.2416084848344326","-0.2416084848344326","-0.2345305547118187","-0.2345305547118187","-0.2345305547118187"
"498","-0.10481546372175217","-0.10481546372175217","-0.10481546372175217","-0.24172789007425308","-0.24172789007425308","-0.24172789007425308","-0.24176398077979683","-0.24176398077979683","-0.24176398077979683","-0.23470658510923387","-0.23470658510923387","-0.23470658510923387"
"499","-0.13742830976843834","-0.13742830976843834","-0.13742830976843834","-0.24151390939950942","-0.24151390939950942","-0.24151390939950942","-0.24175248993560672","-0.24175248993560672","-0.24175248993560672","-0.21529881730675698","-0.21529881730675698","-0.21529881730675698"
"500","-0.09027049764990806","-0.09027049764990806","-0.09027049764990806","-0.23923650234937668","-0.23923650234937668","-0.23923650234937668","-0.24169406294822693","-0.24169406294822693","-0.24169406294822693","-0.22973471581935884","-0.22973471581935884","-0.22973471581935884"
"501","-0.13247773852199315","-0.13247773852199315","-0.13247773852199315","-0.24122930616140364","-0.24122930616140364","-0.24122930616140364","-0.24183570090681314","-0.24183570090681314","-0.24183570090681314","-0.23210785835981368","-0.23210785835981368","-0.23210785835981368"
"502","-0.09243559800088405","-0.09243559800088405","-0.09243559800088405","-0.24145738482475282","-0.24145738482475282","-0.24145738482475282","-0.2419239876791835","-0.2419239876791835","-0.2419239876791835","-0.23470502197742463","-0.23470502197742463","-0.23470502197742463"
"503","-0.14503112249076366","-0.14503112249076366","-0.14503112249076366","-0.23972887247800828","-0.23972887247800828","-0.23972887247800828","-0.2420154944062233","-0.2420154944062233","-0.2420154944062233","-0.23488491922616958","-0.23488491922616958","-0.23488491922616958"
"504","-0.1449812465813011","-0.1449812465813011","-0.1449812465813011","-0.23213326185941696","-0.23213326185941696","-0.23213326185941696","-0.2420984969474375","-0.2420984969474375","-0.2420984969474375","-0.23310148268938063","-0.23310148268938063","-0.23310148268938063"
"505","-0.1467734880745411","-0.1467734880745411","-0.1467734880745411","-0.2401801250874996","-0.2401801250874996","-0.2401801250874996","-0.24013568088412285","-0.24013568088412285","-0.24013568088412285","-0.23776652216911315","-0.23776652216911315","-0.23776652216911315"
"506","-0.14632958378642796","-0.14632958378642796","-0.14632958378642796","-0.23963134586811066","-0.23963134586811066","-0.23963134586811066","-0.24220509110018612","-0.24220509110018612","-0.24220509110018612","-0.237247721105814","-0.237247721105814","-0.237247721105814"
"507","-0.11188389593735337","-0.11188389593735337","-0.11188389593735337","-0.24100131094455718","-0.24100131094455718","-0.24100131094455718","-0.24179807370528578","-0.24179807370528578","-0.24179807370528578","-0.23501394391059877","-0.23501394391059877","-0.23501394391059877"
"508","-0.12247616499662399","-0.12247616499662399","-0.12247616499662399","-0.24163815826177598","-0.24163815826177598","-0.24163815826177598","-0.242390204872936","-0.242390204872936","-0.242390204872936","-0.23752530068159103","-0.23752530068159103","-0.23752530068159103"
"509","-0.128758088813629","-0.128758088813629","-0.128758088813629","-0.24075174778699876","-0.24075174778699876","-0.24075174778699876","-0.2424546679481864","-0.2424546679481864","-0.2424546679481864","-0.21549337804317475","-0.21549337804317475","-0.21549337804317475"
"510","-0.1444238495081663","-0.1444238495081663","-0.1444238495081663","-0.23028746098279954","-0.23028746098279954","-0.23028746098279954","-0.24251916017383338","-0.24251916017383338","-0.24251916017383338","-0.21519069820642472","-0.21519069820642472","-0.21519069820642472"
"511","-0.12641858160495759","-0.12641858160495759","-0.12641858160495759","-0.2292396366596222","-0.2292396366596222","-0.2292396366596222","-0.2425592507235706","-0.2425592507235706","-0.2425592507235706","-0.23250143676996232","-0.23250143676996232","-0.23250143676996232"
"512","-0.1373705245554447","-0.1373705245554447","-0.1373705245554447","-0.2068769097328186","-0.2068769097328186","-0.2068769097328186","-0.2425608481746167","-0.2425608481746167","-0.2425608481746167","-0.23390795141458512","-0.23390795141458512","-0.23390795141458512"
"513","-0.15298776812851428","-0.15298776812851428","-0.15298776812851428","-0.23725442886352538","-0.23725442886352538","-0.23725442886352538","-0.2427248015999794","-0.2427248015999794","-0.2427248015999794","-0.2352890893816948","-0.2352890893816948","-0.2352890893816948"
"514","-0.14982181936502456","-0.14982181936502456","-0.14982181936502456","-0.23858517855405809","-0.23858517855405809","-0.23858517855405809","-0.24247203152626753","-0.24247203152626753","-0.24247203152626753","-0.23624168634414672","-0.23624168634414672","-0.23624168634414672"
"515","-0.11062999479472638","-0.11062999479472638","-0.11062999479472638","-0.2415042445063591","-0.2415042445063591","-0.2415042445063591","-0.24249714422039687","-0.24249714422039687","-0.24249714422039687","-0.2345329836010933","-0.2345329836010933","-0.2345329836010933"
"516","-0.11814188584685326","-0.11814188584685326","-0.11814188584685326","-0.2358173221349716","-0.2358173221349716","-0.2358173221349716","-0.2426211073063314","-0.2426211073063314","-0.2426211073063314","-0.23712751567363738","-0.23712751567363738","-0.23712751567363738"
"517","-0.1321328903315589","-0.1321328903315589","-0.1321328903315589","-0.23814881592988968","-0.23814881592988968","-0.23814881592988968","-0.24097806909121572","-0.24097806909121572","-0.24097806909121572","-0.23554202318191528","-0.23554202318191528","-0.23554202318191528"
"518","-0.15116891711950303","-0.15116891711950303","-0.15116891711950303","-0.23359756767749787","-0.23359756767749787","-0.23359756767749787","-0.24271718272939324","-0.24271718272939324","-0.24271718272939324","-0.23739310055971147","-0.23739310055971147","-0.23739310055971147"
"519","-0.13532185964286328","-0.13532185964286328","-0.13532185964286328","-0.24070033878087999","-0.24070033878087999","-0.24070033878087999","-0.242768856883049","-0.242768856883049","-0.242768856883049","-0.23502485305070878","-0.23502485305070878","-0.23502485305070878"
"520","-0.1392241083085537","-0.1392241083085537","-0.1392241083085537","-0.23871145993471146","-0.23871145993471146","-0.23871145993471146","-0.24191828216426076","-0.24191828216426076","-0.24191828216426076","-0.15183937847614287","-0.15183937847614287","-0.15183937847614287"
"521","-0.11024106312543154","-0.11024106312543154","-0.11024106312543154","-0.24150749444961547","-0.24150749444961547","-0.24150749444961547","-0.24280129661783575","-0.24280129661783575","-0.24280129661783575","-0.2230054572224617","-0.2230054572224617","-0.2230054572224617"
"522","-0.12992933727800846","-0.12992933727800846","-0.12992933727800846","-0.24032206535339357","-0.24032206535339357","-0.24032206535339357","-0.24194137724116443","-0.24194137724116443","-0.24194137724116443","-0.21494659632444382","-0.21494659632444382","-0.21494659632444382"
"523","-0.12863567098975182","-0.12863567098975182","-0.12863567098975182","-0.2400684356689453","-0.2400684356689453","-0.2400684356689453","-0.24284460111521183","-0.24284460111521183","-0.24284460111521183","-0.22730223685503007","-0.22730223685503007","-0.22730223685503007"
"524","-0.1476349990814924","-0.1476349990814924","-0.1476349990814924","-0.23988451510667802","-0.23988451510667802","-0.23988451510667802","-0.2429641502443701","-0.2429641502443701","-0.2429641502443701","-0.23395976275205613","-0.23395976275205613","-0.23395976275205613"
"525","-0.12981768436729907","-0.12981768436729907","-0.12981768436729907","-0.24104925841093064","-0.24104925841093064","-0.24104925841093064","-0.2426865502493456","-0.2426865502493456","-0.2426865502493456","-0.2371535122394562","-0.2371535122394562","-0.2371535122394562"
"526","-0.13599886037409306","-0.13599886037409306","-0.13599886037409306","-0.2368989497423172","-0.2368989497423172","-0.2368989497423172","-0.24250311803771182","-0.24250311803771182","-0.24250311803771182","-0.21493969410657882","-0.21493969410657882","-0.21493969410657882"
"527","-0.14525585044175388","-0.14525585044175388","-0.14525585044175388","-0.22381257489323617","-0.22381257489323617","-0.22381257489323617","-0.2424286859924905","-0.2424286859924905","-0.2424286859924905","-0.21593411415815353","-0.21593411415815353","-0.21593411415815353"
"528","-0.1301097135990858","-0.1301097135990858","-0.1301097135990858","-0.23669820576906203","-0.23669820576906203","-0.23669820576906203","-0.24237141639459878","-0.24237141639459878","-0.24237141639459878","-0.2156667724251747","-0.2156667724251747","-0.2156667724251747"
"529","-0.15529966726899147","-0.15529966726899147","-0.15529966726899147","-0.23235344588756562","-0.23235344588756562","-0.23235344588756562","-0.24257434431929142","-0.24257434431929142","-0.24257434431929142","-0.22463319301605225","-0.22463319301605225","-0.22463319301605225"
"530","-0.1262089841067791","-0.1262089841067791","-0.1262089841067791","-0.2299664005637169","-0.2299664005637169","-0.2299664005637169","-0.23918829787289725","-0.23918829787289725","-0.23918829787289725","-0.2223449781537056","-0.2223449781537056","-0.2223449781537056"
"531","-0.14507238287478685","-0.14507238287478685","-0.14507238287478685","-0.2394451230764389","-0.2394451230764389","-0.2394451230764389","-0.2426408057101071","-0.2426408057101071","-0.2426408057101071","-0.23039237260818482","-0.23039237260818482","-0.23039237260818482"
"532","-0.15654045771807432","-0.15654045771807432","-0.15654045771807432","-0.2403773546218872","-0.2403773546218872","-0.2403773546218872","-0.24274581521749497","-0.24274581521749497","-0.24274581521749497","-0.23377508521080018","-0.23377508521080018","-0.23377508521080018"
"533","-0.168086376786232","-0.168086376786232","-0.168086376786232","-0.2322571963071823","-0.2322571963071823","-0.2322571963071823","-0.24269624315202237","-0.24269624315202237","-0.24269624315202237","-0.23327139616012574","-0.23327139616012574","-0.23327139616012574"
"534","-0.10520421378314496","-0.10520421378314496","-0.10520421378314496","-0.23249708861112595","-0.23249708861112595","-0.23249708861112595","-0.24116756090370473","-0.24116756090370473","-0.24116756090370473","-0.23571577221155166","-0.23571577221155166","-0.23571577221155166"
"535","-0.15368651784956455","-0.15368651784956455","-0.15368651784956455","-0.23796099573373794","-0.23796099573373794","-0.23796099573373794","-0.24264334790059366","-0.24264334790059366","-0.24264334790059366","-0.2355590894818306","-0.2355590894818306","-0.2355590894818306"
"536","-0.11950810123234987","-0.11950810123234987","-0.11950810123234987","-0.24077379405498506","-0.24077379405498506","-0.24077379405498506","-0.24274322512210347","-0.24274322512210347","-0.24274322512210347","-0.21359542459249498","-0.21359542459249498","-0.21359542459249498"
